genres,movie_id,original_language,production_companies,production_countries,release_date,spoken_languages,standardised_revenue,standardised_budget,standardised_popularity,standardised_vote_count,standardised_runtime,standardised_vote_average
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",868,af,"[{""name"": ""Movieworld Productions"", ""id"": 563}, {""name"": ""Industrial Development Corporation of South Africa"", ""id"": 564}, {""name"": ""UK Film & TV Production Company"", ""id"": 565}, {""name"": ""National Film & Video Foundation of South Africa"", ""id"": 566}]","[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]",Thursday,"[{""iso_639_1"": ""af"", ""name"": ""Afrikaans""}, {""iso_639_1"": ""xh"", ""name"": """"}, {""iso_639_1"": ""zu"", ""name"": ""isiZulu""}]",-0.44444281,-0.639575405,-0.596798586,-0.482929534,-0.56942758,0.676226532
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",10683,en,"[{""name"": ""Killer Films"", ""id"": 1422}, {""name"": ""Good Machine"", ""id"": 10565}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",-0.487870951,-0.639575405,-0.337394467,-0.401930714,1.420671932,1.094772413
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}]",17995,en,"[{""name"": ""Brad Grey Pictures"", ""id"": 10958}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.625844448,-0.555828472,-0.790549748,0.006553123
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",246403,en,"[{""name"": ""Phase 4 Films"", ""id"": 9081}, {""name"": ""Demarest Films"", ""id"": 13241}, {""name"": ""SModcast Pictures"", ""id"": 13642}, {""name"": ""A24"", ""id"": 41077}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.493892702,-0.644486708,-0.180335976,-0.262612744,-0.215632111,-0.830538639
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 28, ""name"": ""Action""}]",670,ko,"[{""name"": ""Egg Films"", ""id"": 398}, {""name"": ""Show East"", ""id"": 399}]","[{""iso_3166_1"": ""KR"", ""name"": ""South Korea""}]",Wednesday,"[{""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}]",-0.413126804,-0.639575405,1.108576475,1.016358619,0.580407694,1.59702747
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 53, ""name"": ""Thriller""}]",35691,en,"[{""name"": ""Mercy Creek Entretainment"", ""id"": 5568}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.560946194,-0.529098861,0.138163358,0.341389828
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",49010,en,"[{""name"": ""Rhombus Media"", ""id"": 164}, {""name"": ""Yer Dead Productions"", ""id"": 6869}, {""name"": ""Telefilm Canada"", ""id"": 7320}, {""name"": ""Whizbang Films"", ""id"": 17457}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.500513549,-0.639575405,-0.144322788,-0.388160915,-0.923223049,-0.328283582
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",317930,es,[],[],Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.639575405,-0.626183295,-0.545298625,-0.259856545,-0.746829462
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11229,en,"[{""name"": ""The Kushner-Locke Company"", ""id"": 2499}, {""name"": ""August Entertainment"", ""id"": 3322}, {""name"": ""Multicom entertainment"", ""id"": 30702}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.639575405,-0.528321483,-0.482119546,0.138163358,0.341389828
"[{""id"": 10770, ""name"": ""TV Movie""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",22488,en,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.640034125,-0.549348566,-0.878998615,-0.244574405
"[{""id"": 18, ""name"": ""Drama""}]",24469,en,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Kasander Film Company"", ""id"": 1049}, {""name"": ""ContentFilm"", ""id"": 1420}, {""name"": ""UK Film Council"", ""id"": 2452}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.490631272,-0.639575405,-0.276760145,-0.356571375,0.713080994,0.676226532
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",82533,en,"[{""name"": ""Westerly Films"", ""id"": 37812}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.557631389,-0.504799215,-0.348305412,-0.411992758
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",50942,en,"[{""name"": ""MGM Television"", ""id"": 2230}, {""name"": ""Trilogy Entertainment Group"", ""id"": 2231}, {""name"": ""Hallmark Entertainment"", ""id"": 4056}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Sunday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.585682425,-0.542058672,3.056975976,-1.751339577
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",84174,en,"[{""name"": ""Gary Sanchez Productions"", ""id"": 4740}, {""name"": ""BCDF Pictures"", ""id"": 10290}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Monday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.431744666,-0.639575405,-0.016955921,-0.199433665,-0.878998615,-0.663120286
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10751, ""name"": ""Family""}]",34099,en,"[{""name"": ""Lions Gate Television"", ""id"": 7601}, {""name"": ""Park Lane Productions"", ""id"": 57346}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Sunday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.669817871,-0.55663846,0.580407694,-2.002467105
"[{""id"": 35, ""name"": ""Comedy""}]",79940,en,"[{""name"": ""2929 Productions"", ""id"": 846}, {""name"": ""Gary Sanchez Productions"", ""id"": 4740}, {""name"": ""Funny or Die"", ""id"": 21213}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.620404434,-0.531528826,-0.56942758,-0.746829462
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",342,de,"[{""name"": ""Claussen + W\u00f6bke Filmproduktion GmbH"", ""id"": 161}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",Thursday,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",-0.505109315,-0.646942359,-0.577419487,-0.511279121,-0.392529846,0.50880818
"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",281230,en,[],[],Wednesday,[],-0.505109315,-0.713244949,-0.663420088,-0.557448448,-4.726524339,0.173971475
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",38033,en,"[{""name"": ""Tiger Tail Entertainment"", ""id"": 26087}, {""name"": ""Deon Taylor Enterprises"", ""id"": 26088}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.596798995,-0.529098861,-0.480978713,-1.835048753
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",100975,en,"[{""name"": ""Sweetland Films"", ""id"": 21716}, {""name"": ""Camellia Productions"", ""id"": 39226}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.639575405,-0.661948029,-0.555018483,-0.436754279,-0.244574405
"[{""id"": 878, ""name"": ""Science Fiction""}]",38541,en,"[{""name"": ""Instinctive Film"", ""id"": 4306}, {""name"": ""Manitoba Film and Video Production Tax Credit"", ""id"": 11715}, {""name"": ""Preferred Content"", ""id"": 13362}, {""name"": ""Julijette"", ""id"": 34994}, {""name"": ""Ink Connection"", ""id"": 46135}, {""name"": ""BR Group"", ""id"": 46136}, {""name"": ""Manitoba Film & Music"", ""id"": 46137}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Sunday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.504974227,-0.639575405,-0.302034867,-0.39950075,0.226612225,-0.328283582
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 10749, ""name"": ""Romance""}]",39563,en,[],[],Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.381870363,-0.546918601,-0.834774182,0.006553123
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",234212,en,"[{""name"": ""Icon Entertainment International"", ""id"": 4564}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""First Point Entertainment"", ""id"": 7424}, {""name"": ""IM Global"", ""id"": 7437}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.484311941,-0.639575405,-0.280599832,-0.439190171,-1.05589635,-0.997956991
"[{""id"": 35, ""name"": ""Comedy""}]",27404,en,"[{""name"": ""Film Threat DVD"", ""id"": 60481}, {""name"": ""Aloha Pictures"", ""id"": 73337}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.653874017,-0.555018483,-1.188569651,-2.588431338
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",170480,en,[],[],Tuesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.669380741,-0.559068424,-0.746325315,-5.099706624
"[{""id"": 18, ""name"": ""Drama""}]",71866,en,"[{""name"": ""Tax Credit Finance"", ""id"": 3782}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Monday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",-0.505109315,-0.713244949,-0.612156709,-0.533148802,-0.480978713,-0.57941111
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",192210,en,"[{""name"": ""Society Entertainment"", ""id"": 11740}, {""name"": ""BB Film Productions"", ""id"": 41602}, {""name"": ""Marcio Garcia Producoes"", ""id"": 80561}]","[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",-0.505109315,-0.639575405,-0.591252433,-0.544488637,-0.967447483,-0.746829462
"[{""id"": 35, ""name"": ""Comedy""}]",180296,en,"[{""name"": ""Lionsgate"", ""id"": 1632}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.29718442,-0.420560443,-1.011671916,-0.663120286
"[{""id"": 35, ""name"": ""Comedy""}]",157058,en,"[{""name"": ""Silver Nitrate Films"", ""id"": 2262}, {""name"": ""Silver Nitrate Pictures"", ""id"": 3641}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Monday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.620909767,-0.536388755,-1.188569651,-2.672140514
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",70006,en,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Tuesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.639575405,-0.384800778,-0.44891003,-0.746325315,-0.244574405
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",26039,en,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Winkler Films"", ""id"": 8880}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.485460187,-0.651853662,-0.513186577,-0.482119546,-0.657876447,0.843644885
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",79587,en,"[{""name"": ""Indiana Production Company"", ""id"": 18156}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",Thursday,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244875,-0.675245123,-0.559068424,-0.304080979,-5.099706624
"[{""id"": 53, ""name"": ""Thriller""}]",176077,en,"[{""name"": ""Cimarron Productions"", ""id"": 4554}, {""name"": ""Vedette Finance"", ""id"": 34381}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Monday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.61268156,-0.54772859,-0.834774182,-1.081666167
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",260947,en,"[{""name"": ""Merchant Films"", ""id"": 21110}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.639575405,-0.613629082,-0.546108613,-0.525203147,-1.24908452
"[{""id"": 53, ""name"": ""Thriller""}]",342502,en,"[{""name"": ""Triumphant Entertainment"", ""id"": 60490}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.639575405,-0.639628551,-0.550968542,-1.232794084,-2.755849691
[],191229,en,[],[],Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",-0.505109315,-0.713244949,-0.668756665,-0.558258436,-0.834774182,-0.077156053
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",43213,en,"[{""name"": ""Chicago Overcoat Productions"", ""id"": 72688}, {""name"": ""Beverly Ridge Pictures"", ""id"": 72689}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Saturday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.634664102,-0.642979596,-0.555018483,-0.525203147,0.006553123
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",44594,en,"[{""name"": ""Prospect Pictures"", ""id"": 8820}, {""name"": ""Corner Store Entertainment"", ""id"": 8871}, {""name"": ""Far Hills Pictures"", ""id"": 9038}, {""name"": ""Stick 'N' Stone Productions"", ""id"": 9039}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Saturday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.613400837,-0.541248684,-0.525203147,0.173971475
"[{""id"": 18, ""name"": ""Drama""}]",666,pt,"[{""name"": ""MACT Productions"", ""id"": 393}, {""name"": ""Videofilms"", ""id"": 394}, {""name"": ""Riofilm"", ""id"": 395}]","[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}]",Friday,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",-0.470743555,-0.642031056,-0.489157838,-0.457009912,0.270836658,1.262190766
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",248,en,"[{""name"": ""Franton Production"", ""id"": 1044}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Monday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",-0.474407552,-0.642031056,-0.569578373,-0.538818719,1.287998631,1.011063237
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}]",325173,en,"[{""name"": ""Bleiberg Entertainment"", ""id"": 1872}, {""name"": ""Compound B"", ""id"": 4322}, {""name"": ""Underdogg Entertainment"", ""id"": 68373}, {""name"": ""Entropy"", ""id"": 75142}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.503103995,-0.515329062,-1.188569651,-0.997956991
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",55831,en,[],[],Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.66956863,-0.55663846,-0.08295881,0.592517356
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",351043,en,"[{""name"": ""Infra-Red Pictures"", ""id"": 61428}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.639575405,-0.578766644,-0.516949038,-0.746325315,-1.6676304
"[{""id"": 99, ""name"": ""Documentary""}]",43942,en,"[{""name"": ""Chad Troutwine Films"", ""id"": 7367}, {""name"": ""Green Film Company"", ""id"": 7368}, {""name"": ""Human Worldwide"", ""id"": 7369}, {""name"": ""Loki Films"", ""id"": 7370}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.504472345,-0.639575405,-0.619513329,-0.529908849,-0.613652014,0.425099004
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",10226,fr,"[{""name"": ""Alexandre Films"", ""id"": 2926}, {""name"": ""EuropaCorp"", ""id"": 6896}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",Wednesday,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",-0.505109315,-0.713244949,-0.519832154,-0.339561623,-0.702100881,0.425099004
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",66942,en,"[{""name"": ""Screen Australia"", ""id"": 7584}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",-0.505109315,-0.641965736,-0.633046557,-0.531528826,-0.613652014,0.006553123
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}]",356483,en,"[{""name"": ""August Heart Entertainment"", ""id"": 65834}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.653891744,-0.549348566,-0.790549748,-1.500212048
"[{""id"": 18, ""name"": ""Drama""}]",10476,en,"[{""name"": ""MTV Films"", ""id"": 746}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.360419726,-0.516792831,-0.474508495,-0.478879593,0.403509959,0.676226532
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",239,en,"[{""name"": ""The Mirisch Corporation"", ""id"": 219}, {""name"": ""Ashton Productions"", ""id"": 11982}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.351600503,-0.642427693,0.560006146,0.095402039,0.668856561,1.59702747
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10281,en,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.387398752,-0.644486708,-0.390407497,-0.403550691,-0.834774182,-0.663120286
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",630,en,"[{""name"": ""Loew's Incorporated"", ""id"": 31892}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Tuesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.29784192,-0.645051508,1.443434232,0.770932195,-0.215632111,1.094772413
